St_ID,St_Flag,Name,Elevation,El_Flag,Long,Lat,Jan,Feb,Mar,April,May,June,July,Aug,Sept,Oct,Nov,Dec,Annual
20962,NA,PLENTYWOOD,629, ,-104.5561,48.7789,-60,-24,44,136,197,245,280,284,214,132,27,-47,119
20964,NA,PLEVNA,847, ,-104.5164,46.4178,-6,13,75,148,201,255,308,305,244,156,66,0,147
20968,NA,POLEBRIDGE,1073, ,-114.2842,48.7647,-6,24,67,122,172,210,262,263,205,128,34,-18,122
20972,NA,POLSON,917, ,-114.1906,47.675,9,34,83,137,185,223,280,277,212,134,52,1,136
20973,NA,POLSON KERR,832, ,-114.2419,47.6775,12,38,92,146,193,229,288,287,223,140,52,2,142
20974,NA,POMPEYS PILL,1056, ,-108.0261,46.2167,23,37,91,138,190,240,299,293,225,149,76,22,149
20975,NA,PONY,1704, ,-111.8986,45.6572,13,26,65,110,158,201,255,255,200,137,52,9,123
20976,NA,POPLAR 2 E,610, ,-105.15,48.1333,-45,-10,65,161,218,-9999,305,305,241,157,51,-28,-9999
20977,NA,PORT OF MORG,863, ,-107.8322,48.9997,-45,-16,49,141,197,241,284,285,220,142,38,-31,125
20978,NA,POTOMAC,1103, ,-113.5744,46.8814,-1,30,86,138,188,230,285,286,228,144,45,-10,137
20979,NA,POWDERVILLE,853, ,-105.035,45.8525,4,31,87,158,210,267,324,321,253,168,73,14,159
20986,NA,RAPELJE 4S,1219, ,-109.2533,45.915,36,51,94,147,196,246,303,302,239,165,81,31,158
20987,NA,RAYMOND BORD,727, ,-104.5753,48.9947,-59,-27,41,140,199,243,284,284,220,136,26,-47,120
20988,NA,RAYNESFORD,1287, ,-110.7333,47.2833,42,49,86,135,178,225,274,280,221,155,78,34,146
20989,NA,RAYNESFORD 2,1285, ,-110.7456,47.2972,26,37,75,128,175,217,272,276,215,147,67,22,138
20990,NA,RED LODGE 2,1676, ,-109.2375,45.2131,16,22,60,113,164,213,261,260,202,130,49,10,125
20994,NA,REDSTONE,642, ,-104.9428,48.8197,-44,-20,44,141,203,253,290,291,222,138,37,-30,127
21000,NA,REXFORD RANG,717, ,-115.2,48.8833,-9,32,96,158,214,255,305,298,231,136,37,-17,145
21001,NA,RICHEY,763, ,-105.0667,47.6333,-24,3,60,143,203,253,301,299,232,146,52,-15,138
21006,NA,RIDGEWAY 1 S,1011, ,-104.4478,45.5022,-5,15,66,137,190,237,296,292,227,151,64,2,139
21010,NA,RIMINI 4 NE,1432, ,-112.1667,46.55,2,18,64,118,176,-9999,275,271,205,127,43,-4,-9999
21013,NA,ROCK SPRINGS,912, ,-106.2453,46.8203,-15,15,74,140,195,246,301,298,231,152,61,-4,141
21017,NA,ROGERS PASS,1280, ,-112.2906,47.19,23,38,76,126,173,215,277,271,214,140,66,15,136
21021,NA,ROUND BUTTE,945, ,-114.2761,47.5375,9,34,86,133,182,225,282,277,214,135,53,0,136
21022,NA,ROUNDUP,973, ,-108.5397,46.4414,36,57,106,157,209,257,313,309,244,170,85,34,165
21023,NA,ROUNDUP 15 S,1032, ,-108.7403,46.3256,32,51,94,142,194,248,305,299,235,161,79,29,156
21024,NA,ROY 8 NE,945, ,-108.845,47.4319,9,35,82,145,196,245,295,299,231,161,71,21,149
21025,NA,ROY 24 NE MO,705, ,-108.7,47.6167,0,36,91,157,211,262,309,311,245,173,72,6,156
21026,NA,RUDYARD 19 S,877, ,-110.6019,48.2783,-8,18,78,146,197,235,288,279,212,145,61,-6,137
21027,NA,RUDYARD 21 N,914, ,-110.5961,48.8542,-5,14,69,141,199,239,284,289,224,150,57,0,138
21028,NA,RUDYARD 27 N,917, ,-110.5661,48.9375,-16,8,61,133,189,235,282,282,212,145,50,-5,131
21031,NA,RYEGATE,1113, ,-109.2561,46.2986,40,63,104,154,207,249,305,303,245,173,79,35,163
21033,NA,RYEGATE 18 N,1353, ,-109.3442,46.5333,28,42,81,134,183,227,282,281,217,152,73,20,143
21035,NA,SACO 1 NNW,666, ,-107.3528,48.4661,-38,-2,65,148,204,245,288,286,225,151,53,-21,134
21037,NA,SACO NELSON,680, ,-107.5167,48.5,-35,-3,70,160,211,247,-9999,304,240,152,57,-16,-9999
21040,NA,SAINT IGNATI,884, ,-114.0983,47.315,18,42,98,148,196,238,289,288,226,146,61,9,147
21041,NA,ST MARIE,840, ,-106.5144,48.4089,-44,-11,57,143,198,245,293,287,221,142,40,-33,128
21042,NA,ST MARY,1390, ,-113.4294,48.7383,4,24,59,109,162,208,256,261,197,125,42,-1,121
21048,NA,SAINT REGIS,811, ,-115.0908,47.3036,11,43,98,147,197,241,293,291,233,146,54,1,146
21052,NA,SAND CREEK,887, ,-108.7269,47.5775,-3,14,74,-9999,-9999,237,287,290,218,150,56,-4,-9999
21053,NA,SANTA RITA 1,1247, ,-112.3333,48.9,-9999,13,59,115,170,213,-9999,-9999,197,130,-9999,-9999,-9999
21054,NA,SANTA RITA 2,1247, ,-112.3167,48.9833,2,12,57,114,164,207,253,255,192,133,46,-1,120
21058,NA,SAVAGE,602, ,-104.3378,47.4536,-23,11,73,159,218,264,309,307,243,157,59,-16,147
21059,NA,SCOBEY,750, ,-105.4167,48.7833,-46,-18,52,146,207,256,294,293,225,141,36,-37,129
21060,NA,SCOBEY 4 NW,724, ,-105.4761,48.8308,-56,-26,40,137,195,244,283,285,222,140,40,-32,123
21062,NA,SEELEY LAKE,1250, ,-113.5203,47.2142,-7,22,69,119,174,218,274,276,216,134,37,-17,126
21065,NA,SHELBY,1013, ,-111.8553,48.5042,9,32,76,139,188,232,281,278,216,148,61,7,139
21066,NA,SHELBY AIRPO,1044, ,-111.8667,48.55,4,22,73,138,190,231,282,283,220,149,56,1,137
21071,NA,SHONKIN 7 S,1311, ,-110.5769,47.5319,27,36,70,118,161,209,265,268,203,137,63,26,132
21072,NA,SIDNEY,589, ,-104.1467,47.7283,-27,7,79,167,224,265,306,302,238,155,54,-17,146
21078,NA,SIMPSON 6 N,858, ,-110.2147,48.9992,-34,-2,61,148,202,246,299,299,230,152,53,-17,136
21084,NA,SONNETTE 4 N,1068, ,-105.8167,45.4667,13,41,91,147,199,255,317,308,239,160,72,13,155
21085,NA,SONNETTE 2 W,1189, ,-105.8683,45.4183,17,31,78,133,183,234,290,290,226,148,68,14,143
21092,NA,STANFORD,1305, ,-110.2167,47.15,36,43,79,131,174,218,272,273,215,146,77,28,141
21093,NA,STANFORD,1303, ,-110.2239,47.1547,37,42,77,129,176,222,274,275,216,150,74,33,142
21095,NA,STEVENSVILLE,1036, ,-114.0911,46.5136,21,53,109,157,205,247,303,294,236,155,64,6,154
21099,NA,SULA 3 ENE,1364, ,-113.9269,45.8478,14,42,87,128,175,219,274,273,221,151,61,2,137
21100,NA,SULA 14 NE,1573, ,-113.7383,45.9106,4,30,70,115,171,218,274,274,211,130,39,-14,127
21101,NA,SUMMIT,1595, ,-113.3542,48.3164,-31,-14,24,69,123,170,218,225,162,87,5,-39,83
21103,NA,SUNBURST 8 E,1128, ,-111.7275,48.8869,2,18,62,132,183,222,273,273,209,140,56,0,131
21106,NA,SUN RIVER 4,1097, ,-111.7406,47.4778,30,45,88,141,188,232,284,279,219,154,72,24,146
21108,NA,SUPERIOR,826, ,-114.8903,47.1928,20,59,113,163,212,255,309,307,244,158,61,5,159
21109,NA,SWAN LAKE,975, ,-113.8394,47.9203,-2,26,75,131,181,219,272,273,206,130,41,-12,128
21110,NA,SWEETGRASS,1056, ,-111.9597,48.9978,7,25,70,134,187,228,273,273,215,145,59,4,135
21116,NA,TELEGRAPH CR,775, ,-107.6,47.8,1,26,83,152,203,253,305,305,235,163,70,13,151
21117,NA,TERRY,685, ,-105.3022,46.7939,-12,23,80,154,207,265,315,315,242,158,70,0,151
21118,NA,TERRY 21 NNW,958, ,-105.4953,47.07,-21,2,58,130,183,233,285,283,218,135,49,-14,128
21119,NA,THOENY 1 E,750, ,-106.8833,48.8833,-52,-28,48,142,201,243,288,286,216,131,40,-42,123
21122,NA,THOMPSON FAL,725, ,-115.3594,47.5933,23,59,111,162,213,250,308,311,251,163,64,15,161
21124,NA,TIBER DAM,913, ,-111.0878,48.31,4,34,84,152,205,253,299,299,231,168,74,9,151
21129,NA,TOSTON 1 W,1219, ,-111.4667,46.1667,19,47,104,157,207,250,296,292,235,166,71,8,154
21130,NA,TOWNSEND,1170, ,-111.5378,46.3308,16,45,98,149,196,235,282,282,225,159,70,10,147
21134,NA,TRIDENT,1230, ,-111.4747,45.9469,21,46,96,151,203,249,302,302,239,162,67,12,154
21135,NA,TROUT CREEK,759, ,-115.6333,47.8333,8,36,87,144,199,242,287,292,235,134,45,-1,142
21136,NA,TROUT CREEK,718, ,-115.6278,47.8669,16,51,102,155,203,241,294,293,235,148,57,6,150
21137,NA,TROY,588, ,-115.9061,48.4806,11,44,102,157,205,246,300,298,234,140,53,1,149
21139,NA,TROY 18 N,828, ,-115.8833,48.7167,4,37,86,141,198,236,285,289,230,134,39,-12,139
21140,NA,TURNER,928, ,-108.4,48.85,-32,-8,50,136,187,239,285,288,215,138,43,-18,127
21141,NA,TURNER 11 N,909, ,-108.3894,48.9992,-33,-8,54,140,193,236,281,284,226,146,43,-18,129
21143,NA,TWIN BRIDGES,1410, ,-112.3261,45.5472,21,45,94,143,192,237,288,283,228,159,69,11,148
21146,NA,UNIONVILLE,1498, ,-112.0833,46.55,14,36,71,123,168,212,266,264,202,132,49,1,128
21152,NA,UTICA 11 WSW,1525, ,-110.3,46.8833,33,42,71,116,164,209,263,265,206,143,64,26,134
21153,NA,VALENTINE,885, ,-108.4983,47.3389,7,28,86,146,197,246,298,293,229,158,74,18,148
21154,NA,VALIER,1161, ,-112.2511,48.3089,21,35,75,131,180,222,269,271,215,148,62,14,137
21160,NA,VIDA 6 NE,696, ,-105.3686,47.88,-29,-1,64,147,202,250,296,294,227,150,55,-14,137
21162,NA,VIRGINIA CIT,1760, ,-111.9481,45.2925,20,34,74,116,166,213,268,265,208,140,59,11,131
21172,NA,WESTBY,607, ,-104.05,48.8708,-70,-36,31,126,187,234,270,271,207,127,22,-52,110
21173,NA,WESTERN AG R,1096, ,-114.0836,46.3286,22,53,104,150,197,241,294,288,227,154,64,8,150
21175,NA,WEST GLACIER,961, ,-113.9847,48.5003,-7,17,63,122,181,220,267,263,199,115,30,-17,121
21177,NA,WEST YELLOWS,2054, ,-111.1,44.65,-43,-12,34,81,143,199,255,251,187,106,9,-52,97
21178,NA,WEST YELLOWS,2042, ,-111.0975,44.6617,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,108,14,-48,-9999
21179,NA,WEST YELLOWS,2003, ,-111.1317,44.7867,-9999,-21,32,-9999,145,198,260,256,197,-9999,9,-52,-9999
21184,NA,WHITEFISH,945, ,-114.3594,48.4078,-9,21,70,129,181,219,277,272,213,126,39,-11,127
21188,NA,WHITE SULPHU,1573, ,-110.9042,46.5425,18,28,73,121,171,219,272,269,208,137,55,5,131
21189,NA,WHITE SULPHU,1536, ,-110.9,46.5436,8,24,68,120,172,217,272,271,206,136,49,-2,128
21191,NA,WHITE SULPHU,1338, ,-111.2,46.8333,17,28,75,130,175,217,275,274,211,142,56,5,134
21194,NA,WIBAUX 2 E,822, ,-104.1567,46.9878,-22,0,64,137,194,247,296,297,232,143,52,-17,135
21201,NA,WILSALL,1540, ,-110.6667,46,21,31,74,128,176,227,283,283,215,149,62,8,138
21202,NA,WILSALL 8 EN,1788, ,-110.5056,46.0306,16,24,62,107,157,205,260,261,202,131,51,8,124
21204,NA,WINIFRED,988, ,-109.3758,47.5589,17,34,78,140,187,236,288,289,224,151,72,15,144
21210,NA,WISDOM,1847, ,-113.4514,45.6178,-23,-9,46,103,159,204,262,260,202,131,31,-34,111
21211,NA,WISE RIVER 3,1747, ,-113.0136,45.8031,-4,14,63,110,162,201,260,261,209,139,43,-15,120
21216,NA,WOLF POINT,637, ,-105.6483,48.1,-38,-8,70,154,213,264,310,304,235,156,60,-30,141
21217,NA,WOLF POINT 5,607, ,-105.5333,48.0833,-39,-4,69,162,223,268,316,307,238,156,52,-27,143
21222,NA,WYOLA 1 SW,1137, ,-107.4061,45.1217,31,47,97,158,208,257,306,303,236,165,78,29,160
21225,NA,YAAK 9 NNE,937, ,-115.6314,48.95,-16,30,72,129,176,219,264,263,206,116,24,-30,121
21229,NA,YELLOWTAIL D,1007, ,-107.9383,45.3128,50,66,112,163,216,270,326,321,253,175,95,43,174
21230,NA,ZORTMAN,1231, ,-108.5272,47.9178,19,25,63,118,167,216,263,263,200,132,62,11,128
21,NA,DWORSHAK-DEN,506, ,-116.2206,46.6233,35,62,108,149,204,246,308,304,249,160,74,31,161
22,NA,DEER LODGE,1426, ,-112.7667,46.3356,5,25,73,115,164,213,270,267,206,132,50,-6,126
26,NA,FAIRFIELD,1536, ,-114.825,43.3083,-19,2,48,117,174,220,280,280,234,159,59,-13,128
2721,NA,WALLA WALLA,367, ,-118.2842,46.095,51,76,126,167,210,256,315,309,254,176,93,39,173
2790,NA,ARLINGTON MU,42, ,-122.17,48.17,76,92,111,135,168,195,226,235,205,146,98,64,146
2834,NA,SEATTLE/BOEI,5, ,-122.3136,47.5458,88,99,121,146,181,210,241,245,213,157,108,79,157
2845,NA,BAKER,905, ,-104.2575,46.3478,-19,-4,49,128,184,240,294,292,225,143,54,-11,131
2854,NA,BILLINGS/LOG,1112, ,-108.5422,45.8069,20,35,87,139,190,245,301,296,226,153,71,15,148
2876,NA,BELLINGHAM I,48, ,-122.5392,48.7994,73,85,106,132,161,187,211,216,189,140,96,68,139
2891,NA,BOISE MUNICI,871, ,-116.2406,43.5667,35,70,122,164,217,268,326,320,260,185,92,34,174
2912,NA,BUTTE/BERT M,1690, ,-112.4975,45.9547,-3,10,59,104,153,203,264,260,196,126,38,-15,116
2928,NA,SKAGIT REGIO,44, ,-122.4208,48.4708,78,90,109,133,163,187,216,223,193,142,98,71,142
2939,NA,BURLEY MUNIC,1265, ,-113.7714,42.5425,21,46,101,149,197,245,301,295,240,167,81,20,155
2942,NA,BOZEMAN/GALL,1364, ,-111.1608,45.7881,2,23,74,128,177,228,287,285,221,143,53,-7,135
29,NA,FORT HALL,1355, ,-112.4311,43.0714,1,28,90,144,194,244,300,303,244,164,69,5,149
3023,NA,CHEHALIS-CEN,54, ,-122.9828,46.6769,-9999,-9999,126,150,186,214,248,-9999,-9999,162,107,-9999,-9999
3043,NA,COEUR D'ALEN,707, ,-116.82,47.77,12,38,89,134,185,225,278,276,226,139,58,6,139
3079,NA,CUT BANK (AW,1175, ,-112.3761,48.6083,10,19,61,115,164,210,261,257,196,129,52,6,123
30,NA,GRAND COULEE,402, ,-118.9536,47.9453,24,55,110,164,214,254,305,304,253,173,81,25,164
3145,NA,DEER PARK,672, ,-117.4283,47.9742,5,33,84,134,184,220,277,279,227,142,52,2,137
3152,NA,DRIGGS-REED,1898, ,-111.0978,43.7419,-16,-4,39,98,159,213,276,271,210,131,37,-21,116
3162,NA,DILLON AIRPO,1597, ,-112.5544,45.2575,7,26,74,121,169,214,273,267,209,139,53,-6,129
3164,NA,THE DALLES M,75, ,-121.1672,45.6186,58,89,140,177,221,256,306,305,266,189,104,48,180
31,NA,GRAND VIEW,786, ,-116.0561,42.9125,41,80,138,178,226,277,330,325,268,192,102,39,183
3230,NA,WENATCHEE/PA,381, ,-120.2069,47.3989,7,50,112,162,211,254,301,299,248,163,67,3,156
32655,NA,AMANDA PARK,107, ,-123.8833,47.4667,74,88,116,153,179,212,241,246,213,157,87,61,152
32657,NA,ANATONE,1089, ,-117.1333,46.1333,19,43,82,118,157,202,261,270,211,139,61,8,131
32661,NA,APPLETON,712, ,-121.2817,45.8103,26,49,88,127,172,212,259,264,222,146,62,14,137
32664,NA,ARLINGTON,30, ,-122.1281,48.2006,80,99,123,149,182,210,237,247,214,158,101,70,156
32681,NA,BATTLE GROUN,87, ,-122.5292,45.7794,81,107,131,156,188,220,256,265,239,173,111,73,167
32688,NA,BELLINGHAM 2,43, ,-122.4833,48.7833,81,100,123,149,184,209,237,240,214,159,106,77,157
32689,NA,BELLINGHAM K,91, ,-122.4725,48.7422,76,95,119,144,173,200,228,230,196,147,101,69,148
32691,NA,BELLINGHAM I,45, ,-122.5369,48.7939,75,87,109,135,165,190,215,217,191,143,98,70,141
32693,NA,BENTON CITY,207, ,-119.5,46.2833,49,89,148,193,239,278,328,323,266,195,104,42,188
32696,NA,BICKLETON,919, ,-120.3006,45.9981,27,45,89,128,179,222,272,274,222,150,63,19,141
32703,NA,BOTHELL,34, ,-122.2167,47.7667,80,99,123,149,181,208,243,248,220,157,103,70,157
32705,NA,BOUNDARY DAM,549, ,-117.3594,48.9908,4,36,89,146,193,222,281,285,224,131,46,-3,138
32715,NA,BUMPING LAKE,1049, ,-121.3,46.8667,13,36,63,92,141,179,237,239,199,126,50,-5,114
3271,NA,ELLENSBURG/B,536, ,-120.5292,47.0336,22,59,117,153,201,241,290,290,244,167,76,13,156
32721,NA,CARBONADO 8,500, ,-121.9667,46.9833,-9999,73,94,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
32726,NA,CARSON FISH,346, ,-121.9733,45.8678,35,60,102,141,183,219,267,273,233,156,77,27,148
32753,NA,CHELAN,341, ,-120.0431,47.8322,9,47,108,162,210,249,294,296,241,163,68,6,154
32756,NA,CHESAW,875, ,-119.05,48.95,-20,17,67,125,178,213,269,266,215,125,25,-32,121
32760,NA,CHESAW 4 NNW,1208, ,-119.0667,49,-12,22,62,107,160,200,242,246,199,121,27,-28,112
32762,NA,CHEWELAH,518, ,-117.7197,48.275,17,56,114,165,214,256,307,308,250,161,60,6,160
32764,NA,CHIEF JOSEPH,250, ,-119.6533,47.9928,14,52,126,183,232,273,325,323,267,177,76,11,171
32772,NA,CLARKSTON HE,363, ,-117.0833,46.3833,52,87,129,179,225,264,325,325,260,171,90,36,179
32774,NA,CLEARWATER,24, ,-124.2922,47.5711,81,100,121,144,171,192,215,221,208,157,104,72,149
32776,NA,CLE ELUM,585, ,-120.9469,47.1856,24,52,100,139,183,220,265,270,228,151,63,11,142
32779,NA,COLFAX,604, ,-117.35,46.8833,38,67,113,153,196,236,292,291,242,167,79,29,159
32780,NA,COLVILLE,475, ,-117.9008,48.5431,8,50,112,168,216,255,305,310,251,162,59,2,158
32781,NA,COLVILLE AIR,575, ,-117.8833,48.55,8,44,102,155,203,238,290,295,-9999,148,52,-2,-9999
32782,NA,COLVILLE 5 N,505, ,-117.8,48.5833,4,35,-9999,-9999,-9999,-9999,-9999,-9999,217,134,42,-7,-9999
32783,NA,CONCONULLY,707, ,-119.7492,48.5467,6,40,94,145,194,230,279,280,231,144,52,-5,141
32790,NA,CONNELL 1 W,311, ,-118.8828,46.6644,34,75,134,181,229,270,317,315,260,183,87,26,176
32796,NA,COUGAR 6 E,201, ,-122.2058,46.0625,69,89,119,149,190,222,264,271,236,168,99,64,162
32799,NA,COULEE DAM 1,518, ,-119.005,47.9506,9,46,108,163,212,257,306,306,251,166,66,5,158
32805,NA,CUSHMAN DAM,232, ,-123.2197,47.4239,73,91,114,149,192,221,257,258,220,161,98,62,158
32808,NA,DALLESPORT A,72, ,-121.1672,45.6186,60,92,144,181,226,261,309,309,272,192,106,50,184
32810,NA,DARRINGTON R,168, ,-121.6036,48.26,54,75,110,143,186,217,254,260,227,150,82,44,150
32811,NA,DAVENPORT,744, ,-118.1456,47.6503,3,31,89,139,189,228,281,281,230,147,53,-6,139
32812,NA,DAYTON 1 WSW,475, ,-118.0008,46.3156,52,80,126,165,207,251,304,303,251,178,96,43,171
32817,NA,DEER PARK AI,671, ,-117.4333,47.9667,12,41,94,148,199,235,288,290,229,146,54,1,145
32836,NA,EASTON,661, ,-121.1869,47.2422,21,43,79,117,162,195,241,251,207,146,60,17,128
32838,NA,ELECTRON HEA,528, ,-122.0333,46.9,59,70,97,126,166,197,233,236,199,133,75,48,137
32841,NA,ELLENSBURG,451, ,-120.54,46.9692,17,57,117,159,204,242,288,288,242,166,72,7,155
32843,NA,ELLENSBURG F,527, ,-120.5167,47.0333,-9999,67,-9999,-9999,-9999,-9999,-9999,-9999,254,174,82,-9999,-9999
32847,NA,ELTOPIA 7 WN,273, ,-119.1667,46.4833,31,72,135,176,219,262,308,310,257,179,86,21,171
32848,NA,ELTOPIA 8 WS,213, ,-119.1561,46.3992,42,81,140,180,222,257,298,295,249,178,92,31,172
32850,NA,ENTIAT FISH,293, ,-120.3278,47.6947,16,57,121,172,219,253,302,304,255,171,73,10,163
32852,NA,EPHRATA,415, ,-119.5667,47.3167,26,64,129,180,228,267,311,306,256,173,79,17,170
32853,NA,EPHRATA AIRP,405, ,-119.5136,47.3044,19,59,122,173,225,265,314,310,259,175,79,17,168
32873,NA,GLACIER R S,285, ,-121.9372,48.8878,40,66,101,-9999,-9999,-9999,-9999,-9999,204,139,71,32,-9999
32874,NA,GLENOMA,256, ,-122.1383,46.5186,76,100,125,155,188,218,254,257,229,167,104,69,162
32876,NA,GLENWOOD 2,564, ,-121.2942,45.9997,35,63,104,140,185,221,269,271,230,159,78,23,148
3287,NA,EPHRATA MUNI,389, ,-119.5158,47.3075,17,55,117,168,219,260,309,305,256,170,75,14,164
32881,NA,GOLDENDALE,505, ,-120.8225,45.8214,40,73,123,162,212,254,306,304,258,181,91,30,170
32882,NA,GOLDENDALE,518, ,-120.8167,45.8167,38,70,118,154,204,246,293,297,251,175,85,29,163
32895,NA,GREENWATER,527, ,-121.6333,47.1333,49,71,97,128,166,195,230,237,205,137,71,34,135
32896,NA,GROTTO,259, ,-121.4167,47.7333,58,82,-9999,-9999,-9999,213,243,250,224,-9999,85,48,-9999
32905,NA,HARRINGTON 2,683, ,-118.25,47.4333,1,32,89,141,187,223,276,273,224,145,51,-5,136
32906,NA,HARRINGTON 1,668, ,-118.2553,47.49,9,41,100,149,197,235,287,288,237,158,62,1,147
32907,NA,HARTLINE,582, ,-119.1111,47.6856,11,47,110,162,213,255,308,306,255,171,69,5,159
32910,NA,HATTON 9 SE,426, ,-118.6511,46.7222,31,69,125,171,221,267,315,312,257,175,82,22,171
32913,NA,HOH RANGER S,174, ,-123.9319,47.8611,-9999,-9999,-9999,-9999,-9999,184,212,221,188,-9999,-9999,-9999,-9999
32915,NA,HOLDEN VILLA,981, ,-120.7792,48.195,-6,23,66,111,165,206,251,-9999,-9999,118,25,-19,-9999
32918,NA,HOQUIAM BOWE,61, ,-123.9303,46.9728,88,103,116,132,157,177,196,201,195,154,111,84,143
32922,NA,ICE HARBOR D,112, ,-118.8786,46.2447,54,88,145,186,229,267,314,312,264,190,109,48,184
32924,NA,INCHELIUM 2,515, ,-118.2167,48.3167,15,49,111,165,216,250,303,305,248,155,55,4,156
32932,NA,JOHN DAY DAM,58, ,-120.7,45.7167,61,86,139,175,219,259,312,316,269,192,108,50,182
32941,NA,KELSO,46, ,-122.9158,46.1428,85,105,129,154,188,214,246,256,230,172,109,72,163
32943,NA,KENNEWICK,119, ,-119.1011,46.2111,54,90,148,192,238,278,325,320,267,189,105,45,188
32944,NA,KENNEWICK 10,458, ,-119.3,46.1333,35,62,124,163,214,260,311,311,250,169,82,25,167
32949,NA,KID VALLEY,210, ,-122.6167,46.3667,77,101,128,157,194,218,252,261,227,161,100,70,162
32953,NA,KOSMOS,238, ,-122.1833,46.5,74,95,125,157,193,222,254,263,233,169,105,65,163
32955,NA,LACROSSE,442, ,-117.8811,46.8156,39,75,123,169,217,263,316,314,259,183,87,26,173
32957,NA,LA GRANDE,293, ,-122.3167,46.8333,83,93,118,147,186,215,253,259,224,160,102,73,159
32958,NA,LAKE CLE ELU,689, ,-121.0667,47.25,20,42,76,112,155,191,240,246,211,138,52,8,124
32960,NA,LAKE KACHESS,692, ,-121.2,47.2667,13,38,74,110,156,193,243,250,209,131,47,3,122
32961,NA,LAKE KEECHEL,756, ,-121.3333,47.3167,12,32,61,90,131,170,218,225,193,124,43,1,108
32962,NA,LAKESIDE,341, ,-120.0333,47.8333,0,38,110,164,217,261,301,301,244,159,57,5,155
32970,NA,LAURIER,501, ,-118.2333,49,2,42,110,167,216,252,294,304,245,149,51,-4,152
32971,NA,LEAVENWORTH,344, ,-120.68,47.5547,15,61,116,168,218,257,306,308,260,177,66,7,163
32987,NA,LIND 3 NE,497, ,-118.5706,46.9983,28,64,120,168,219,261,312,310,257,175,78,15,167
32988,NA,LITTLE GOOSE,214, ,-118.0333,46.5833,60,90,138,178,226,275,327,326,266,191,102,47,186
32993,NA,LONG BEACH 3,9, ,-124.0333,46.3833,104,111,125,131,151,173,192,196,193,161,120,97,146
32,NA,GEORGE,351, ,-119.6422,47.0439,25,67,125,172,219,259,307,302,258,176,84,20,168
33002,NA,LOWER GRANIT,195, ,-117.4333,46.65,69,100,146,181,229,270,320,334,270,196,107,61,190
33003,NA,LOWER MONUME,140, ,-118.5397,46.5642,49,90,143,185,232,274,324,321,270,195,99,42,185
33013,NA,MARIETTA 3 N,6, ,-122.6,48.8333,77,95,120,149,183,206,233,235,209,156,107,74,154
33018,NA,MAYFIELD POW,85, ,-122.5939,46.5044,-9999,-9999,135,172,-9999,231,272,-9999,243,168,-9999,-9999,-9999
33020,NA,MAZAMA,661, ,-120.4497,48.6047,-12,25,82,143,192,233,279,284,231,141,36,-26,134
33025,NA,MCNARY DAM,110, ,-119.2978,45.9406,51,81,136,180,225,265,314,308,256,184,101,45,179
33029,NA,METALINE FAL,644, ,-117.3667,48.8667,3,37,94,148,201,238,283,284,227,136,40,-7,140
33031,NA,METHOW 2 S,351, ,-120.0136,48.1028,4,45,118,177,224,267,312,315,261,172,67,-2,163
33032,NA,METHOW 2,355, ,-120.0167,48.1333,-5,38,103,177,226,270,332,329,259,169,57,-12,162
33044,NA,MOSES LAKE,360, ,-119.25,47.1,24,64,126,173,222,259,306,301,251,171,79,23,167
33045,NA,MOSES LAKE 3,386, ,-119.2,47.1167,24,63,122,169,212,250,296,295,244,166,78,14,161
33049,NA,MOUNT ADAMS,594, ,-121.5403,45.9997,38,60,101,144,194,228,281,286,237,161,74,25,152
3304,NA,CALDWELL,740, ,-116.63,43.63,28,65,126,168,217,266,321,315,257,180,91,28,172
33056,NA,MOUNT SPOKAN,1796, ,-117.1167,47.9167,-33,-23,13,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-7,-36,-9999
33063,NA,MOXEE CITY 1,472, ,-120.1661,46.5053,32,71,125,169,216,259,306,300,252,174,85,18,167
33075,NA,NESPELEM 2 S,576, ,-118.9833,48.1333,13,49,116,168,218,257,311,310,258,169,64,3,161
33078,NA,NEWPORT,651, ,-117.0472,48.1839,4,34,90,146,201,237,286,289,228,141,45,-3,142
33090,NA,NORTHPORT,411, ,-117.7936,48.9081,8,45,108,167,217,255,302,304,247,150,55,4,155
33094,NA,ODESSA,466, ,-118.6997,47.3286,26,63,120,170,216,256,305,303,254,174,80,17,165
33101,NA,OLYMPIA AIRP,57, ,-122.9033,46.9733,77,95,121,150,183,216,249,257,223,160,103,68,159
33102,NA,OMAK,259, ,-119.5333,48.4167,8,50,123,180,230,272,317,315,262,170,69,9,167
33103,NA,OMAK 4 N,397, ,-119.5228,48.4567,3,45,118,175,220,260,312,314,257,166,66,-2,161
33107,NA,OROVILLE,284, ,-119.4333,48.9333,11,56,129,184,236,277,323,319,254,166,66,8,169
33108,NA,OROVILLE 3 N,323, ,-119.5,48.9667,10,45,116,178,230,267,316,313,252,161,59,7,163
33110,NA,OTHELLO 6 ES,363, ,-119.0461,46.7886,29,70,128,170,213,249,292,291,244,171,83,19,163
33111,NA,PACKWOOD,323, ,-121.6744,46.6092,63,90,118,145,185,212,255,260,228,163,91,54,155
33118,NA,PARKWAY 6 S,1083, ,-121.5333,46.9167,23,35,55,89,130,170,214,217,183,110,42,12,107
